==== START logs for container kube-controller-manager of pod kube-system/kube-controller-manager-master1 ====
I1115 00:28:18.242098       1 serving.go:348] Generated self-signed cert in-memory
I1115 02:34:27.156163       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetObjectMetric" message="unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
E1115 02:34:27.169049       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-custom/imagina-world: invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io
I1115 02:34:27.169304       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
I1115 02:34:42.198958       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetObjectMetric" message="unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
E1115 02:34:42.219368       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-custom/imagina-world: invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io
I1115 02:34:42.219618       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
I1115 02:34:57.248407       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetObjectMetric" message="unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
E1115 02:34:57.289919       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-custom/imagina-world: invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io
I1115 02:34:57.290463       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
I1115 02:35:12.332258       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetObjectMetric" message="unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
E1115 02:35:12.348979       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-custom/imagina-world: invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io
I1115 02:35:12.349287       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
I1115 02:35:27.362540       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetObjectMetric" message="unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
E1115 02:35:27.371212       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-custom/imagina-world: invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io
I1115 02:35:27.371503       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
I1115 02:35:42.421630       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetObjectMetric" message="unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
E1115 02:35:42.432458       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-custom/imagina-world: invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io
I1115 02:35:42.432622       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
I1115 02:35:57.468381       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetObjectMetric" message="unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
E1115 02:35:57.484124       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-custom/imagina-world: invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io
I1115 02:35:57.484666       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
I1115 02:36:12.515489       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetObjectMetric" message="unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
E1115 02:36:12.528662       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-custom/imagina-world: invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io
I1115 02:36:12.528950       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
I1115 02:36:27.583723       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetObjectMetric" message="unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
E1115 02:36:27.595745       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-custom/imagina-world: invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io
I1115 02:36:27.596237       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
I1115 02:36:42.607194       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetObjectMetric" message="unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
E1115 02:36:42.616321       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-custom/imagina-world: invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io
I1115 02:36:42.616358       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
I1115 02:36:57.656846       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetObjectMetric" message="unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
E1115 02:36:57.669483       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-custom/imagina-world: invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io
I1115 02:36:57.669924       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
I1115 02:37:12.698122       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetObjectMetric" message="unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
E1115 02:37:12.715975       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-custom/imagina-world: invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io
I1115 02:37:12.716191       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
I1115 02:37:27.772383       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetObjectMetric" message="unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
E1115 02:37:27.806040       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-custom/imagina-world: invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io
I1115 02:37:27.806530       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
I1115 02:37:42.843987       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetObjectMetric" message="unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
E1115 02:37:42.861530       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-custom/imagina-world: invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io
I1115 02:37:42.861750       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
I1115 02:37:57.884500       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetObjectMetric" message="unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
E1115 02:37:57.893790       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-custom/imagina-world: invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io
I1115 02:37:57.893865       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
I1115 02:38:12.906258       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetObjectMetric" message="unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
E1115 02:38:12.914696       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-custom/imagina-world: invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io
I1115 02:38:12.914967       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
I1115 02:38:27.927233       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetObjectMetric" message="unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
E1115 02:38:27.938526       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-custom/imagina-world: invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io
I1115 02:38:27.938652       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
I1115 02:38:42.953367       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetObjectMetric" message="unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
E1115 02:38:42.969542       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-custom/imagina-world: invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io
I1115 02:38:42.969708       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
I1115 02:38:58.028373       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetObjectMetric" message="unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
E1115 02:38:58.037105       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-custom/imagina-world: invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io
I1115 02:38:58.037497       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
I1115 02:39:13.046939       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetObjectMetric" message="unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
E1115 02:39:13.055559       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-custom/imagina-world: invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io
I1115 02:39:13.055764       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
I1115 02:39:28.076316       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetObjectMetric" message="unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
E1115 02:39:28.101390       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-custom/imagina-world: invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io
I1115 02:39:28.101569       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedComputeMetricsReplicas" message="invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
I1115 02:39:43.126318       1 event.go:294] "Event occurred" object="tema5-custom/imagina-world-custom" fieldPath="" kind="HorizontalPodAutoscaler" apiVersion="autoscaling/v2" type="Warning" reason="FailedGetObjectMetric" message="unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io"
E1115 02:39:43.147258       1 horizontal.go:226] failed to compute desired number of replicas based on listed metrics for Deployment/tema5-custom/imagina-world: invalid metrics (1 invalid out of 2), first error is: failed to get object metric value: unable to get metric nginx_ingress_controller_requests_per_second: Ingress on tema5-custom imagina-world/unable to fetch metrics from custom metrics API: the server could not find the metric nginx_ingress_controller_requests_per_second for ingresses.networking.k8s.io
